"","DS","Pmm","TxC","TnC","Date","MaxT_C","MinT_C","Precip_mm","Rain_mm","SnowfallWatEq_mm","SnowMelt_mm","NewSnow_m","SnowDepth_m","SnowWaterEq_mm","SnowTemp","Albedo","NetEnergy","S","La","Lt","H","E","AE","cloudiness"
"889",2009-03-07,0,16.6666666666667,2.77777777777778,2009-03-07,16.6666666666667,2.77777777777778,0,0,0,0,0,0,0,0,0.412565118342169,13699.4301768641,8437.74445016837,24352.0492654437,25917.3737217928,5626.86234019317,1027.14784285162,0.776147938118747,0.0387763351447571
"890",2009-03-08,6.604,15.5555555555556,2.22222222222222,2009-03-08,15.5555555555556,2.22222222222222,6.604,6.604,0,0,0,0,0,0,0.352565118342169,14011.111032401,9478.73142620363,24075.7428064423,25917.3737217928,5144.5598538909,809.901334323669,0.77644589462979,0.0606542293733773
"891",2009-03-09,17.526,6.66666666666667,2.22222222222222,2009-03-09,6.66666666666667,2.22222222222222,17.526,17.526,0,0,0,0,0,0,0.292565118342169,11478.4366150895,5613.85787298201,27899.6192026311,25917.3737217928,2572.27992694545,809.901334323669,0.958755555555556,1
"892",2009-03-10,7.112,6.11111111111111,-1.66666666666667,2009-03-10,6.11111111111111,-1.66666666666667,7.112,7.112,0,0,0,0,0,0,0.25,9313.79249193256,10052.0227355121,24202.8513835019,25917.3737217928,1286.13996347272,-549.226535428016,0.858877339597629,0.565671023405481
"893",2009-03-11,8.89,5,-1.11111111111111,2009-03-11,5,-1.11111111111111,8.89,8.89,0,0,0,0,0,0,0.25,9956.36248821378,9190.926275561,25683.2644359326,25917.3737217928,1125.37246803863,-371.42863619231,0.915096968399259,0.816508939261653
"894",2009-03-12,0,13.3333333333333,-5.55555555555556,2009-03-12,13.3333333333333,-5.55555555555556,0,0,0,0,0,0,0,0,0.25,8812.35377140442,12606.9122600601,21356.6726721204,25917.3737217928,2250.74493607727,-1657.60237506058,0.739812154028714,0.00168006206641558
"895",2009-03-13,0.254,-2.77777777777778,-8.88888888888889,2009-03-13,-2.77777777777778,-8.88888888888889,0.254,0,0.254,0.254,0.00312936344969199,0,0,0,0.335889692641636,299.252042742921,9400.86957519309,22457.6281127522,25917.3737217928,-3376.1174041159,-2438.75451929369,0.897379957478609,0.795327778765022
"896",2009-03-14,0,2.77777777777778,-9.44444444444444,2009-03-14,2.77777777777778,-9.44444444444444,0,0,0,0,0,0,0,0,0.275889692641636,186.096910926996,11361.1947687885,19054.0085923816,25917.3737217928,-1929.20994520909,-2555.52278324125,0.733562159970047,0.121303477675418
"897",2009-03-15,0,10,-6.66666666666667,2009-03-15,10,-6.66666666666667,0,0,0,0,0,0,0,0,0.25,6411.56513690702,12719.4821041957,20405.854116176,25917.3737217928,964.604972604543,-1934.00233427636,0.730004811933065,0.00732462138357504
"898",2009-03-16,0,12.7777777777778,-6.11111111111111,2009-03-16,12.7777777777778,-6.11111111111111,0,0,0,0,0,0,0,0,0.25,8668.30546948457,13178.6695918721,21102.6909664764,25917.3737217928,1929.20994520909,-1797.89131228024,0.736904045024785,0.0010731390511679
"899",2009-03-17,0,13.8888888888889,-3.88888888888889,2009-03-17,13.8888888888889,-3.88888888888889,0,0,0,0,0,0,0,0,0.25,11224.0456182117,13409.9288541025,21875.2507140348,25917.3737217928,2893.81491781363,-1210.57514594637,0.745746724904781,0.00348611066657767
"900",2009-03-18,0,16.6666666666667,-0.555555555555556,2009-03-18,16.6666666666667,-0.555555555555556,0,0,0,0,0,0,0,0,0.25,15647.4495432918,13586.1007072286,23331.861452701,25917.3737217928,4662.25736758863,-188.396262433639,0.761409953304146,0.00562245750555113
"901",2009-03-19,14.478,15.5555555555556,2.22222222222222,2009-03-19,15.5555555555556,2.22222222222222,14.478,14.478,0,0,0,0,0,0,0.25,18590.6755350025,13678.1935696799,24161.8824989008,25917.3737217928,5144.5598538909,809.901334323669,0.779223911121818,0.0746940701349749
"902",2009-03-20,0,9.44444444444444,-2.77777777777778,2009-03-20,9.44444444444444,-2.77777777777778,0,0,0,0,0,0,0,0,0.25,10887.9022818435,13686.8887026237,21905.801495361,25917.3737217928,1929.20994520909,-889.624139557459,0.764948591489364,0.12785680299592
"903",2009-03-21,0,1.66666666666667,-10,2009-03-21,1.66666666666667,-10,0,0,0,0,0,0,0,0,0.25,1734.123041376,13731.1057611131,18827.6205727914,25917.3737217928,-2411.51243151136,-2668.71713922428,0.733865745972416,0.137313333224177
"904",2009-03-22,0,7.77777777777778,-7.77777777777778,2009-03-22,7.77777777777778,-7.77777777777778,0,0,0,0,0,0,0,0,0.25,6003.29599716379,14208.3602411136,19733.4218537356,25917.3737217928,0,-2194.11237589267,0.72332756251786,0.0141477998208347
"905",2009-03-23,0.254,3.88888888888889,-8.88888888888889,2009-03-23,3.88888888888889,-8.88888888888889,0.254,0,0.254,0.254,0.00274594594594595,0,0,0,0.3259350252424,3666.62802410623,14194.0981495083,19102.5655745912,25917.3737217928,-1446.90745890681,-2438.75451929369,0.726420681128489,0.0770072492002013
"906",2009-03-24,0,-1.11111111111111,-11.6666666666667,2009-03-24,-1.11111111111111,-11.6666666666667,0,0,0,0,0,0,0,0,0.2659350252424,-1497.5147189004,12466.979463465,18465.3133572175,25917.3737217928,-3697.65239498408,-2987.78142280598,0.744014175542144,0.213555349141032
"907",2009-03-25,0,5.55555555555556,-10,2009-03-25,5.55555555555556,-10,0,0,0,0,0,0,0,0,0.25,3444.00855477016,14331.3903553956,18811.8490238643,25917.3737217928,-1286.13996347272,-2668.71713922428,0.712437807547502,0.0145130261393653
"908",2009-03-26,0,12.2222222222222,0.555555555555556,2009-03-26,12.2222222222222,0.555555555555556,0,0,0,0,0,0,0,0,0.25,15979.6045097695,14437.409264632,23395.0244808686,25917.3737217928,3697.65239498408,193.892091077625,0.781832627187507,0.143440326714428
"909",2009-03-27,7.874,6.11111111111111,3.33333333333333,2009-03-27,6.11111111111111,3.33333333333333,7.874,7.874,0,0,0,0,0,0,0.25,10338.338232157,3925.01674996904,28017.8911587328,25917.3737217928,2733.04742237954,1250.58895620172,0.958977777777778,1
"910",2009-03-28,0,13.3333333333333,1.11111111111111,2009-03-28,13.3333333333333,1.11111111111111,0,0,0,0,0,0,0,0,0.25,17228.2350109049,14823.441665713,23575.7976753004,25917.3737217928,4179.95488128635,393.41451039787,0.77855348714237,0.109546254627035
"911",2009-03-29,0.508,18.8888888888889,4.44444444444444,2009-03-29,18.8888888888889,4.44444444444444,0.508,0.508,0,0,0,0,0,0,0.25,23229.56354724,15191.6139099499,25288.5475455975,25917.3737217928,6752.2348082318,1716.64900525356,0.784221559675299,0.0316231275078701
"912",2009-03-30,13.208,12.7777777777778,1.66666666666667,2009-03-30,12.7777777777778,1.66666666666667,13.208,13.208,0,0,0,0,0,0,0.25,18214.1380435144,14861.6763873192,23917.5334788701,25917.3737217928,4179.95488128635,598.704351164862,0.789838772383401,0.164632254827319
"913",2009-03-31,0,2.22222222222222,0,2009-03-31,2.22222222222222,0,0,0,0,0,0,0,0,0,0.25,4133.81147574919,2724.86056818894,26510.2546476167,25917.3737217928,643.069981736362,0,0.956088888888889,1
"914",2009-04-01,0,12.2222222222222,0,2009-04-01,12.2222222222222,0,0,0,0,0,0,0,0,0,0.25,16095.2392883266,15382.2887865967,22920.4393239728,25917.3737217928,3536.88489954999,0,0.769023106611468,0.0881365783769269
"915",2009-04-02,0,8.88888888888889,2.77777777777778,2009-04-02,8.88888888888889,2.77777777777778,0,0,0,0,0,0,0,0,0.25,17121.8368008471,11499.1909441625,26963.7543315098,25917.3737217928,3376.1174041159,1027.14784285162,0.908290339585669,0.755214394489808
"916",2009-04-03,0.0254,18.3333333333333,4.44444444444444,2009-04-03,18.3333333333333,4.44444444444444,0.0254,0.0254,0,0,0,0,0,0,0.25,23617.2400692799,15862.5697854103,25189.7127209445,25917.3737217928,6591.46731279771,1716.64900525356,0.784209837106067,0.0387763351447571
"917",2009-04-04,17.018,13.8888888888889,1.66666666666667,2009-04-04,13.8888888888889,1.66666666666667,17.018,17.018,0,0,0,0,0,0,0.25,19491.6008023271,15794.794368831,23785.0645986361,25917.3737217928,4501.48987215454,598.704351164862,0.779272644163015,0.100643952966392
"918",2009-04-05,5.08,3.33333333333333,0.555555555555556,2009-04-05,3.33333333333333,0.555555555555556,5.08,5.08,0,0,0,0,0,0,0.25,6727.56687531704,4258.72806674544,26852.4613045815,25917.3737217928,1125.37246803863,193.892091077625,0.956755555555556,1
"919",2009-04-06,2.032,12.2222222222222,1.66666666666667,2009-04-06,12.2222222222222,1.66666666666667,2.032,2.032,0,0,0,0,0,0,0.25,18498.6682711858,15631.1629531982,23934.7206360966,25917.3737217928,4019.18738585226,598.704351164862,0.793544810794052,0.18842867774711
"920",2009-04-07,8.89,11.6666666666667,-2.22222222222222,2009-04-07,11.6666666666667,-2.22222222222222,8.89,8.89,0,0,0,0,0,0,0.25,14788.0922627727,16411.8987969029,21933.1183140713,25917.3737217928,2733.04742237954,-721.916882121488,0.750712212471756,0.0329721468533248
"921",2009-04-08,0.508,1.11111111111111,-2.77777777777778,2009-04-08,1.11111111111111,-2.77777777777778,0.508,0,0.508,0.508,0.00517487266553481,0,0,0,0.386492632559043,5976.01750678105,7367.43103028516,25724.8868241484,25917.3737217928,-482.302486302272,-889.624139557459,0.954533333333333,1
"922",2009-04-09,0,5.55555555555556,-3.33333333333333,2009-04-09,5.55555555555556,-3.33333333333333,0,0,0,0,0,0,0,0,0.326492632559043,8619.79144487629,12429.3387224844,22344.2268080743,25917.3737217928,643.069981736362,-1052.470345626,0.805841636226369,0.348262351087971
"923",2009-04-10,0,12.7777777777778,0.555555555555556,2009-04-10,12.7777777777778,0.555555555555556,0,0,0,0,0,0,0,0,0.266492632559043,16448.8199719353,14904.7396082545,23236.1421039778,25917.3737217928,3858.41989041817,193.892091077625,0.773445751990992,0.0970676576141827
"924",2009-04-11,4.572,14.4444444444444,0.555555555555556,2009-04-11,14.4444444444444,0.555555555555556,4.572,4.572,0,0,0,0,0,0,0.25,18856.5734596783,16573.8048480629,23348.5098656101,25917.3737217928,4340.72237672045,193.892091077625,0.768001194584486,0.051552256183045
"925",2009-04-12,0,6.66666666666667,-3.33333333333333,2009-04-12,6.66666666666667,-3.33333333333333,0,0,0,0,0,0,0,0,0.25,12657.2378591198,16172.9822603604,22316.4946935736,25917.3737217928,964.604972604543,-1052.470345626,0.798356609776665,0.306850466447553
"926",2009-04-13,0,4.44444444444444,-5.55555555555556,2009-04-13,4.44444444444444,-5.55555555555556,0,0,0,0,0,0,0,0,0.25,10008.5984244145,16295.9948730394,21436.1146390966,25917.3737217928,-321.534990868181,-1657.60237506058,0.792161185932914,0.315488199736284
"927",2009-04-14,0,8.33333333333333,-1.66666666666667,2009-04-14,8.33333333333333,-1.66666666666667,0,0,0,0,0,0,0,0,0.25,15378.64280146,16417.9028761633,23325.1302373084,25917.3737217928,1929.20994520909,-549.226535428016,0.814511421785391,0.351920231097308
"928",2009-04-15,0,12.2222222222222,2.77777777777778,2009-04-15,12.2222222222222,2.77777777777778,0,0,0,0,0,0,0,0,0.25,21656.7817061524,16253.8373497239,25779.4478586492,25917.3737217928,4340.72237672045,1027.14784285162,0.847961898430716,0.444093757637293
"929",2009-04-16,0,16.1111111111111,-3.33333333333333,2009-04-16,16.1111111111111,-3.33333333333333,0,0,0,0,0,0,0,0,0.25,16793.2401069017,17372.918232699,22519.5135466374,25917.3737217928,3697.65239498408,-1052.470345626,0.752574140435288,0.00302205722689108
"930",2009-04-17,0,13.8888888888889,-2.77777777777778,2009-04-17,13.8888888888889,-2.77777777777778,0,0,0,0,0,0,0,0,0.25,16608.5506570974,17757.804679341,22269.3939304248,25917.3737217928,3215.34990868181,-889.624139557459,0.753151479667552,0.025363602374642
"931",2009-04-18,0,18.8888888888889,-2.22222222222222,2009-04-18,18.8888888888889,-2.22222222222222,0,0,0,0,0,0,0,0,0.25,19125.0957297751,17328.3591058156,23440.0023648511,25917.3737217928,4823.02486302272,-721.916882121488,0.761925608345276,0.00129341497807112
"932",2009-04-19,0,20.5555555555556,5.55555555555556,2009-04-19,20.5555555555556,5.55555555555556,0,0,0,0,0,0,0,0,0.25,28224.5021049816,18021.1612854338,26182.3448912568,25917.3737217928,7556.07228540226,2209.2973646815,0.796300938021973,0.0611152850352745
"933",2009-04-20,0,16.1111111111111,6.11111111111111,2009-04-20,16.1111111111111,6.11111111111111,0,0,0,0,0,0,0,0,0.25,27642.9064133643,17124.2036223558,27366.3921954529,25917.3737217928,6430.69981736362,2465.98449998478,0.855307837247842,0.42301422396899
"934",2009-04-21,3.81,8.33333333333333,3.88888888888889,2009-04-21,8.33333333333333,3.88888888888889,3.81,3.81,0,0,0,0,0,0,0.25,17623.5059109241,9637.75042015771,28615.0818281148,25917.3737217928,3536.88489954999,1480.37248489439,0.960088888888889,1
"935",2009-04-22,4.318,17.7777777777778,3.88888888888889,2009-04-22,17.7777777777778,3.88888888888889,4.318,4.318,0,0,0,0,0,0,0.25,25823.5249806971,18319.549832445,25301.5750632209,25917.3737217928,6269.93232192953,1480.37248489439,0.793871028532896,0.103871174835156
"936",2009-04-23,3.302,10.5555555555556,1.66666666666667,2009-04-23,10.5555555555556,1.66666666666667,3.302,3.302,0,0,0,0,0,0,0.25,21016.2368456727,16793.1874996792,25747.0824837381,25917.3737217928,3536.88489954999,598.704351164862,0.863862209530897,0.540757177737868
"937",2009-04-24,0.254,10,-2.22222222222222,2009-04-24,10,-2.22222222222222,0.254,0.254,0,0,0,0,0,0,0.25,16793.451639972,18312.0618736214,22692.786767521,25917.3737217928,2250.74493607727,-721.916882121488,0.786096210638187,0.213151536066445
"938",2009-04-25,0,24.4444444444444,-1.11111111111111,2009-04-25,24.4444444444444,-1.11111111111111,0,0,0,0,0,0,0,0,0.25,22531.3300763284,16795.9499937287,25098.947632353,25917.3737217928,6752.2348082318,-371.42863619231,0.7783418886736,4.59470476185109e-05
"939",2009-04-26,0,30.5555555555556,11.1111111111111,2009-04-26,30.5555555555556,11.1111111111111,0,0,0,0,0,0,0,0,0.25,40170.2932317891,18545.2479033805,30194.697800469,25917.3737217928,12057.5621575568,5117.15909217557,0.824982715167297,0.00552504062714865
"940",2009-04-27,0,28.3333333333333,10,2009-04-27,28.3333333333333,10,0,0,0,0,0,0,0,0,0.25,37883.2523811026,18801.0271926258,29261.9384145839,25917.3737217928,11092.9571849522,4471.70331073341,0.817878386278369,0.0132194760506508
"941",2009-04-28,0,32.7777777777778,14.4444444444444,2009-04-28,32.7777777777778,14.4444444444444,0,0,0,0,0,0,0,0,0.25,46029.2960503276,18909.3188404193,31930.0475897074,25917.3737217928,13665.2371118977,7269.06623009602,0.840204311578408,0.0157958051177562
"942",2009-04-29,2.032,28.8888888888889,1.66666666666667,2009-04-29,28.8888888888889,1.66666666666667,2.032,2.032,0,0,0,0,0,0,0.25,27306.6046458464,16471.9499796166,27007.7251213161,25917.3737217928,8842.21224887498,598.704351164862,0.796393316435877,2.58870414443502e-05
"943",2009-04-30,0,17.7777777777778,2.77777777777778,2009-04-30,17.7777777777778,2.77777777777778,0,0,0,0,0,0,0,0,0.25,25511.619701215,19273.0787149572,25007.3695341376,25917.3737217928,5948.39733106135,1027.14784285162,0.790806759854426,0.101117189544541
"944",2009-05-01,1.778,17.2222222222222,10.5555555555556,2009-05-01,17.2222222222222,10.5555555555556,1.778,1.778,0,0,0,0,0,0,0.25,33623.5705877314,15082.2999447724,31353.3859569005,25917.3737217928,8038.37477170453,4790.16696948016,0.942551428462813,0.865663309564846
"945",2009-05-02,10.668,23.3333333333333,4.44444444444444,2009-05-02,23.3333333333333,4.44444444444444,10.668,10.668,0,0,0,0,0,0,0.25,30240.1592949961,19256.3337879939,26350.8754518369,25917.3737217928,8038.37477170453,1716.64900525356,0.792165009945543,0.0153820137642217
"946",2009-05-03,0.0254,16.6666666666667,2.77777777777778,2009-05-03,16.6666666666667,2.77777777777778,0.0254,0.0254,0,0,0,0,0,0,0.25,25379.8099636428,19514.7410129152,24954.3953228089,25917.3737217928,5626.86234019317,1027.14784285162,0.795345897410057,0.137548205962678
"947",2009-05-04,0,18.3333333333333,5.55555555555556,2009-05-04,18.3333333333333,5.55555555555556,0,0,0,0,0,0,0,0,0.25,29324.263001821,19468.9034383806,26477.4336168858,25917.3737217928,6913.00230366589,2209.2973646815,0.81789631246018,0.206309260878893
"948",2009-05-05,0,15.5555555555556,2.77777777777778,2009-05-05,15.5555555555556,2.77777777777778,0,0,0,0,0,0,0,0,0.25,25362.2982493917,19564.8990956326,25209.2976833753,25917.3737217928,5305.32734932499,1027.14784285162,0.809809873875288,0.223571634682029
"949",2009-05-06,5.08,15,6.11111111111111,2009-05-06,15,6.11111111111111,5.08,5.08,0,0,0,0,0,0,0.25,29538.618677497,18039.8829577959,28442.7467816804,25917.3737217928,6109.16482649544,2465.98449998478,0.895927942152073,0.645215670839829
"950",2009-05-07,4.064,17.2222222222222,10,2009-05-07,17.2222222222222,10,4.064,4.064,0,0,0,0,0,0,0.25,34306.5525352826,16371.6509349886,31097.6394017496,25917.3737217928,7877.60727627044,4471.70331073341,0.938488801529367,0.844972360833992
"951",2009-05-08,0.254,16.6666666666667,9.44444444444444,2009-05-08,16.6666666666667,9.44444444444444,0.254,0.254,0,0,0,0,0,0,0.25,33358.5858105249,16446.6764102781,30924.7015765406,25917.3737217928,7556.07228540226,4161.58159343005,0.940533362299119,0.860777589288532
"952",2009-05-09,2.794,23.3333333333333,11.1111111111111,2009-05-09,23.3333333333333,11.1111111111111,2.794,2.794,0,0,0,0,0,0,0.25,39383.4699746394,19819.4570636671,30021.5434903426,25917.3737217928,9967.58471691361,5117.15909217557,0.8618004724661,0.341932222810001
"953",2009-05-10,0.254,23.8888888888889,8.33333333333333,2009-05-10,23.8888888888889,8.33333333333333,0.254,0.254,0,0,0,0,0,0,0.25,35494.137945807,20241.8914456312,28089.2843342752,25917.3737217928,9324.51473517725,3565.63381918279,0.818787139669276,0.108823621848706
"954",2009-05-11,0,11.1111111111111,1.66666666666667,2009-05-11,11.1111111111111,1.66666666666667,0,0,0,0,0,0,0,0,0.25,23646.1931716962,18848.3626961185,26245.8474512216,25917.3737217928,3697.65239498408,598.704351164862,0.877103585949711,0.600667772381701
"955",2009-05-12,0,15,-1.66666666666667,2009-05-12,15,-1.66666666666667,0,0,0,0,0,0,0,0,0.25,21010.0922664882,20384.0447328453,23061.2279004456,25917.3737217928,3858.41989041817,-549.226535428016,0.767623501159528,0.0689679914391652
"956",2009-05-13,0,17.2222222222222,-0.555555555555556,2009-05-13,17.2222222222222,-0.555555555555556,0,0,0,0,0,0,0,0,0.25,22929.1266709137,20383.5958703602,23655.2759217572,25917.3737217928,4823.02486302272,-188.396262433639,0.768923151828989,0.03624617963198
"957",2009-05-14,2.794,21.1111111111111,2.22222222222222,2009-05-14,21.1111111111111,2.22222222222222,2.794,2.794,0,0,0,0,0,0,0.25,27460.62414682,20329.0597285891,25176.8959974682,25917.3737217928,6752.2348082318,809.901334323669,0.7807591405286,0.0130279656029347
"958",2009-05-15,2.54,18.8888888888889,4.44444444444444,2009-05-15,18.8888888888889,4.44444444444444,2.54,2.54,0,0,0,0,0,0,0.25,29206.4093997208,20617.2705062138,25740.1688018145,25917.3737217928,6752.2348082318,1716.64900525356,0.79822675808752,0.106839015865666
"959",2009-05-16,0.254,21.6666666666667,6.66666666666667,2009-05-16,21.6666666666667,6.66666666666667,0.254,0.254,0,0,0,0,0,0,0.25,32854.2049895683,20718.4668123491,26936.0613420295,25917.3737217928,8199.14226713862,2729.79528984384,0.806631654216318,0.0899164535172711
"960",2009-05-17,22.606,25,5,2009-05-17,25,5,22.606,22.606,0,0,0,0,0,0,0.25,33580.1373926355,20367.6383254919,26891.6781412121,25917.3737217928,8681.44475344089,1959.5718942834,0.796031907491543,0.00599249414368763
"961",2009-05-18,0,12.2222222222222,0.555555555555556,2009-05-18,12.2222222222222,0.555555555555556,0,0,0,0,0,0,0,0,0.25,22829.089738672,20379.8873340419,24302.0316403612,25917.3737217928,3697.65239498408,193.892091077625,0.812143678623417,0.288910098443316
"962",2009-05-19,0,13.3333333333333,-2.22222222222222,2009-05-19,13.3333333333333,-2.22222222222222,0,0,0,0,0,0,0,0,0.25,20209.9329400125,20942.6241141722,22518.2495210727,25917.3737217928,3215.34990868181,-721.916882121488,0.761567782190449,0.0650881265544578
"963",2009-05-20,0,23.3333333333333,4.44444444444444,2009-05-20,23.3333333333333,4.44444444444444,0,0,0,0,0,0,0,0,0.25,31099.927212583,20760.8271822724,26328.4499751453,25917.3737217928,8038.37477170453,1716.64900525356,0.791490851016787,0.0115703349359749
"964",2009-05-21,0,28.3333333333333,7.22222222222222,2009-05-21,28.3333333333333,7.22222222222222,0,0,0,0,0,0,0,0,0.25,36354.3889428722,20396.0974708141,28412.6508206472,25917.3737217928,10289.1197077818,3000.8946654219,0.809406508597811,0.0032243752632225
"965",2009-05-22,0,30.5555555555556,11.6666666666667,2009-05-22,30.5555555555556,11.6666666666667,0,0,0,0,0,0,0,0,0.25,43222.9282486925,20888.39478383,30407.708103655,25917.3737217928,12218.3296529909,5452.86943000936,0.827671580671996,0.0144405717682452
"966",2009-05-23,0,25.5555555555556,7.22222222222222,2009-05-23,25.5555555555556,7.22222222222222,0,0,0,0,0,0,0,0,0.25,35520.7585716157,21024.6195943665,27754.3358030088,25917.3737217928,9485.28223061134,3000.8946654219,0.805924999005744,0.0239263948785795
"967",2009-05-24,5.588,27.7777777777778,12.2222222222222,2009-05-24,27.7777777777778,12.2222222222222,5.588,5.588,0,0,0,0,0,0,0.25,43503.0278361982,21260.0590081538,30145.1998793969,25917.3737217928,11575.2596712545,5797.49099918572,0.833030795629083,0.0861825107743606
"968",2009-05-25,0,23.3333333333333,8.33333333333333,2009-05-25,23.3333333333333,8.33333333333333,0,0,0,0,0,0,0,0,0.25,36195.6790283579,21308.2306610752,27902.4410301495,25917.3737217928,9163.74723974316,3565.63381918279,0.816470856547762,0.102573739662686
"969",2009-05-26,0,20.5555555555556,0,2009-05-26,20.5555555555556,0,0,0,0,0,0,0,0,0,0.25,25456.2873948381,20811.4402971575,24440.823488412,25917.3737217928,5948.39733106135,0,0.77289090340591,0.00782163435352279
"970",2009-05-27,11.176,19.4444444444444,3.33333333333333,2009-05-27,19.4444444444444,3.33333333333333,11.176,11.176,0,0,0,0,0,0,0.25,29413.278417311,21418.0055436238,25363.0049931473,25917.3737217928,6591.46731279771,1250.58895620172,0.789604797583043,0.0675699331360894
"971",2009-05-28,2.286,20,10.5555555555556,2009-05-28,20,10.5555555555556,2.286,2.286,0,0,0,0,0,0,0.25,38046.3131833838,19912.7361729797,30098.8865138418,25917.3737217928,8842.21224887498,4790.16696948016,0.887544283871084,0.532968592762786
"972",2009-05-29,21.336,22.2222222222222,16.1111111111111,2009-05-29,22.2222222222222,16.1111111111111,21.336,21.336,0,0,0,0,0,0,0.25,45490.9116247675,15682.4175737994,34266.0902561131,25917.3737217928,11092.9571849522,8476.27233169558,0.957745662835892,0.917338910811627
"973",2009-05-30,2.794,19.4444444444444,9.44444444444444,2009-05-30,19.4444444444444,9.44444444444444,2.794,2.794,0,0,0,0,0,0,0.25,36521.5267432582,20351.0651854865,29223.8412568951,25917.3737217928,8359.90976257271,4161.58159343005,0.871767454606319,0.455759543835542
"974",2009-05-31,1.016,20,8.88888888888889,2009-05-31,20,8.88888888888889,1.016,1.016,0,0,0,0,0,0,0.25,35995.895572743,20914.478085444,28544.6256256802,25917.3737217928,8359.90976257271,3859.61848750553,0.851505981217246,0.339670124112055
"975",2009-06-01,0,16.6666666666667,1.11111111111111,2009-06-01,16.6666666666667,1.11111111111111,0,0,0,0,0,0,0,0,0.25,25539.5090279901,21656.2741154947,24089.6342699993,25917.3737217928,5144.5598538909,393.41451039787,0.776893896169598,0.0629183880988212
"976",2009-06-02,0.0254,18.3333333333333,4.44444444444444,2009-06-02,18.3333333333333,4.44444444444444,0.0254,0.0254,0,0,0,0,0,0,0.25,29917.3004014059,21614.3400447414,25738.0027937394,25917.3737217928,6591.46731279771,1716.64900525356,0.801279284202851,0.12987816985451
"977",2009-06-03,0,18.8888888888889,8.33333333333333,2009-06-03,18.8888888888889,8.33333333333333,0,0,0,0,0,0,0,0,0.25,34776.082382447,20794.0092425891,28283.2057661975,25917.3737217928,7877.60727627044,3565.63381918279,0.853552629510321,0.367892195963857
"978",2009-06-04,0,17.7777777777778,3.88888888888889,2009-06-04,17.7777777777778,3.88888888888889,0,0,0,0,0,0,0,0,0.25,28972.1487719571,21686.6834677795,25279.5342191465,25917.3737217928,6269.93232192953,1480.37248489439,0.793179467335168,0.100225622923044
"979",2009-06-05,0,20,6.11111111111111,2009-06-05,20,6.11111111111111,0,0,0,0,0,0,0,0,0.25,32321.8831001781,21719.5141029949,26324.6859335889,25917.3737217928,7556.07228540226,2465.98449998478,0.800630050101082,0.0851170152835216
"980",2009-06-06,1.778,19.4444444444444,7.77777777777778,2009-06-06,19.4444444444444,7.77777777777778,1.778,1.778,0,0,0,0,0,0,0.25,34048.0535801628,21316.5715347749,27217.1556226629,25917.3737217928,7877.60727627044,3279.45053491405,0.821380537325097,0.187183945531971
"981",2009-06-07,0.254,25.5555555555556,8.88888888888889,2009-06-07,25.5555555555556,8.88888888888889,0.254,0.254,0,0,0,0,0,0,0.25,38078.1579642055,21831.2019318646,28145.7538830478,25917.3737217928,9967.58471691361,3859.61848750553,0.807953928222509,0.0113148819774748
"982",2009-06-08,0.254,22.2222222222222,10.5555555555556,2009-06-08,22.2222222222222,10.5555555555556,0.254,0.254,0,0,0,0,0,0,0.25,38484.1201870838,21369.9432381723,28565.6178039461,25917.3737217928,9485.28223061134,4790.16696948016,0.82948284778438,0.165528371107605
"983",2009-06-09,8.128,22.7777777777778,11.1111111111111,2009-06-09,22.7777777777778,11.1111111111111,8.128,8.128,0,0,0,0,0,0,0.25,40008.9021049803,21393.3197795193,28857.537066932,25917.3737217928,9806.81722147952,5117.15909217557,0.83156220149307,0.163625153043168
"984",2009-06-10,0,28.8888888888889,10,2009-06-10,28.8888888888889,10,0,0,0,0,0,0,0,0,0.25,41011.892921254,21672.0475326393,29358.7911192878,25917.3737217928,11253.7246803863,4471.70331073341,0.817475342525658,0.00164863419519679
"985",2009-06-11,0,22.7777777777778,12.2222222222222,2009-06-11,22.7777777777778,12.2222222222222,0,0,0,0,0,0,0,0,0.25,40798.7648439606,21003.1072916413,29614.1880625786,25917.3737217928,10128.3522123477,5797.49099918572,0.846863396760993,0.243434735689505
"986",2009-06-12,26.416,23.8888888888889,16.1111111111111,2009-06-12,23.8888888888889,16.1111111111111,26.416,26.416,0,0,0,0,0,0,0.25,48109.8785724421,18773.1243070676,32810.6519842173,25917.3737217928,11575.2596712545,8476.27233169558,0.906687752506893,0.573331696474162
"987",2009-06-13,0.762,22.2222222222222,9.44444444444444,2009-06-13,22.2222222222222,9.44444444444444,0.762,0.762,0,0,0,0,0,0,0.25,37265.4417294336,21740.0303062976,27893.7833117555,25917.3737217928,9163.74723974316,4161.58159343005,0.816217517610668,0.101072026935399
"988",2009-06-14,1.778,23.8888888888889,9.44444444444444,2009-06-14,23.8888888888889,9.44444444444444,1.778,1.778,0,0,0,0,0,0,0.25,38172.9802340776,21960.2349778911,28025.0276585038,25917.3737217928,9646.04972604543,4161.58159343005,0.810671464629804,0.0444196809713737
"989",2009-06-15,0,23.8888888888889,9.44444444444444,2009-06-15,23.8888888888889,9.44444444444444,0,0,0,0,0,0,0,0,0.25,38049.2654136584,21970.5092161027,28015.498599873,25917.3737217928,9646.04972604543,4161.58159343005,0.810395820444509,0.0427511326342372
